"time (s)","velocity (m/s)"
83.740000,    -17.683116
83.750000,    -17.683116
83.760000,    -17.683116
83.770000,    -17.683116
83.780000,    -17.683116
83.790000,    -17.683116
83.800000,    -17.683116
83.810000,    -17.683116
83.820000,    -17.683116
83.830000,    -17.683116
83.840000,    -17.683116
83.850000,    -17.683116
83.860000,    -17.683116
83.870000,    -17.683116
83.880000,    -17.683116
83.890000,    -17.683116
83.900000,    -17.683116
83.910000,    -17.683116
83.920000,    -17.683116
83.930000,    -17.683116
83.940000,    -17.683116
83.950000,    -17.683116
83.960000,    -17.683116
83.970000,    -17.683116
83.980000,    -17.683116
83.990000,    -17.683116
84.000000,    -17.683116
84.010000,    -17.683116
84.020000,    -17.683116
84.030000,    -17.683116
84.040000,    -17.683116
84.050000,    -17.683116
84.060000,    -17.683116
84.070000,    -17.683116
84.080000,    -17.683116
84.090000,    -17.683116
84.100000,    -17.683116
84.110000,    -17.683116
84.120000,    -17.683116
84.130000,    -17.683116
84.140000,    -17.683116
84.150000,    -17.683116
84.160000,    -17.683116
84.170000,    -17.683116
84.180000,    -17.683116
84.190000,    -17.683116
84.200000,    -17.683116
84.210000,    -17.683116
84.220000,    -17.683116
84.230000,    -17.683116
84.240000,    -17.683116
84.250000,    -17.683116
84.260000,    -17.683116
84.270000,    -17.683116
84.280000,    -17.683116
84.290000,    -17.683116
84.300000,    -17.683116
84.310000,    -17.683116
84.320000,    -17.683116
84.330000,    -17.683116
84.340000,    -17.683116
84.350000,    -17.683116
84.360000,    -17.683116
84.370000,    -17.683116
84.380000,    -17.683116
84.390000,    -17.683116
84.400000,    -17.683116
84.410000,    -17.683116
84.420000,    -17.683116
84.430000,    -17.683116
84.440000,    -17.683116
84.450000,    -17.683116
84.460000,    -17.683116
84.470000,    -17.683116
84.480000,    -17.683116
84.490000,    -17.683116
84.500000,    -17.683116
84.510000,    -17.683116
84.520000,    -17.683116
84.530000,    -17.683116
84.540000,    -17.683116
84.550000,    -17.683116
84.560000,    -17.683116
84.570000,    -17.683116
84.580000,    -17.683116
84.590000,    -17.683116
84.600000,    -17.683116
84.610000,    -17.683116
84.620000,    -17.683116
84.630000,    -17.683116
84.640000,    -17.683116
84.650000,    -17.683116
84.660000,    -17.683116
84.670000,    -17.683116
84.680000,    -17.683116
84.690000,    -17.683116
84.700000,    -17.683116
84.710000,    -17.683116
84.720000,    -17.683116
84.730000,    -17.683116
84.740000,    -17.683116
84.750000,    -17.683116
84.760000,    -17.683116
84.770000,    -17.683116
84.780000,    -17.683116
84.790000,    -17.683116
84.800000,    -17.683116
84.810000,    -17.683116
84.820000,    -17.683116
84.830000,    -17.683116
84.840000,    -17.683116
84.850000,    -17.683116
84.860000,    -17.683116
84.870000,    -17.683116
84.880000,    -17.683116
84.890000,    -17.683116
84.900000,    -17.683116
84.910000,    -17.683116
84.920000,    -17.683116
84.930000,    -17.683116
84.940000,    -17.683116
84.950000,    -17.683116
84.960000,    -17.683116
84.970000,    -17.683116
84.980000,    -17.683116
84.990000,    -17.683116
85.000000,    -17.683116
85.010000,    -17.683116
85.020000,    -17.683116
85.030000,    -17.683116
85.040000,    -17.683116
85.050000,    -17.683116
85.060000,    -17.683116
85.070000,    -17.683116
85.080000,    -17.683116
85.090000,    -17.683116
85.100000,    -17.683116
85.110000,    -17.683116
85.120000,    -17.683116
85.130000,    -17.683116
85.140000,    -17.683116
85.150000,    -17.683116
85.160000,    -17.683116
85.170000,    -17.683116
85.180000,    -17.683116
85.190000,    -17.683116
85.200000,    -17.683116
85.210000,    -17.683116
85.220000,    -17.683116
85.230000,    -17.683116
85.240000,    -17.683116
85.250000,    -17.683116
85.260000,    -17.683116
85.270000,    -17.683116
85.280000,    -17.683116
85.290000,    -17.683116
85.300000,    -17.683116
85.310000,    -17.683116
85.320000,    -17.683116
85.330000,    -17.683116
85.340000,    -17.683116
85.350000,    -17.683116
85.360000,    -17.683116
85.370000,    -17.683116
85.380000,    -17.683116
85.390000,    -17.683116
85.400000,    -17.683116
85.410000,    -17.683116
85.420000,    -17.683116
85.430000,    -17.683116
85.440000,    -17.683116
85.450000,    -17.683116
85.460000,    -17.683116
85.470000,    -17.683116
85.480000,    -17.683116
85.490000,    -17.683116
85.500000,    -17.683116
85.510000,    -17.683116
85.520000,    -17.683116
85.530000,    -17.683116
85.540000,    -17.683116
85.550000,    -17.683116
85.560000,    -17.683116
85.570000,    -17.683116
85.580000,    -17.683116
85.590000,    -17.683116
85.600000,    -17.683116
85.610000,    -17.683116
85.620000,    -17.683116
85.630000,    -17.683116
85.640000,    -17.683116
85.650000,    -17.683116
85.660000,    -17.683116
85.670000,    -17.683116
85.680000,    -17.683116
85.690000,    -17.683116
85.700000,    -17.683116
85.710000,    -17.683116
85.720000,    -17.683116
85.730000,    -17.683116
85.740000,    -17.683116
85.750000,    -17.683116
85.760000,    -17.683116
85.770000,    -17.683116
85.780000,    -17.683116
85.790000,    -17.683116
85.800000,    -17.683116
85.810000,    -17.683116
85.820000,    -17.683116
85.830000,    -17.683116
85.840000,    -17.683116
85.850000,    -17.683116
85.860000,    -17.683116
85.870000,    -17.683116
85.880000,    -17.683116
85.890000,    -17.683116
85.900000,    -17.683116
85.910000,    -17.683116
85.920000,    -17.683116
85.930000,    -17.683116
85.940000,    -17.683116
85.950000,    -17.683116
85.960000,    -17.683116
85.970000,    -17.683116
85.980000,    -17.683116
85.990000,    -17.683116
86.000000,    -17.683116
86.010000,    -17.683116
86.020000,    -17.683116
86.030000,    -17.683116
86.040000,    -17.683116
86.050000,    -17.683116
86.060000,    -17.683116
86.070000,    -17.683116
86.080000,    -17.683116
86.090000,    -17.683116
86.100000,    -17.683116
86.110000,    -17.683116
86.120000,    -17.683116
86.130000,    -17.683116
86.140000,    -17.683116
86.150000,    -17.683116
86.160000,    -17.683116
86.170000,    -17.683116
86.180000,    -17.683116
86.190000,    -17.683116
86.200000,    -17.683116
86.210000,    -17.683116
86.220000,    -17.683116
86.230000,    -17.683116
86.240000,    -17.683116
86.250000,    -17.683116
86.260000,    -17.683116
86.270000,    -17.683116
86.280000,    -17.683116
86.290000,    -17.683116
86.300000,    -17.683116
86.310000,    -17.683116
86.320000,    -17.683116
86.330000,    -17.683116
86.340000,    -17.683116
86.350000,    -17.683116
86.360000,    -17.683116
86.370000,    -17.683116
86.380000,    -17.683116
86.390000,    -17.683116
86.400000,    -17.683116
86.410000,    -17.683116
86.420000,    -17.683116
86.430000,    -17.683116
86.440000,    -17.683116
86.450000,    -17.683116
86.460000,    -17.683116
86.470000,    -17.683116
86.480000,    -17.683116
86.490000,    -17.683116
86.500000,    -17.683116
86.510000,    -17.683116
86.520000,    -17.683116
86.530000,    -17.683116
86.540000,    -17.683116
86.550000,    -17.683116
86.560000,    -17.683116
86.570000,    -17.683116
86.580000,    -17.683116
86.590000,    -17.683116
86.600000,    -17.683116
86.610000,    -17.683116
86.620000,    -17.683116
86.630000,    -17.683116
86.640000,    -17.683116
86.650000,    -17.683116
86.660000,    -17.683116
86.670000,    -17.683116
86.680000,    -17.683116
86.690000,    -17.683116
86.700000,    -17.683116
86.710000,    -17.683116
86.720000,    -17.683116
86.730000,    -17.683116
86.740000,    -17.683116
86.750000,    -17.683116
86.760000,    -17.683116
86.770000,    -17.683116
86.780000,    -17.683116
86.790000,    -17.683116
86.800000,    -17.683116
86.810000,    -17.683116
86.820000,    -17.683116
86.830000,    -17.683116
86.840000,    -17.683116
86.850000,    -17.683116
86.860000,    -17.683116
86.870000,    -17.683116
86.880000,    -17.683116
86.890000,    -17.683116
86.900000,    -17.683116
86.910000,    -17.683116
86.920000,    -17.683116
86.930000,    -17.683116
86.940000,    -17.683116
86.950000,    -17.683116
86.960000,    -17.683116
86.970000,    -17.683116
86.980000,    -17.683116
86.990000,    -17.683116
87.000000,    -17.683116
87.010000,    -17.683116
87.020000,    -17.683116
87.030000,    -17.683116
87.040000,    -17.683116
87.050000,    -17.683116
87.060000,    -17.683116
87.070000,    -17.683116
87.080000,    -17.683116
87.090000,    -17.683116
87.100000,    -17.683116
87.110000,    -17.683116
87.120000,    -17.683116
87.130000,    -17.683116
87.140000,    -17.683116
87.150000,    -17.683116
87.160000,    -17.683116
87.170000,    -17.683116
87.180000,    -17.683116
87.190000,    -17.683116
87.200000,    -17.683116
87.210000,    -17.683116
87.220000,    -17.683116
87.230000,    -17.683116
87.240000,    -17.683116
87.250000,    -17.683116
87.260000,    -17.683116
87.270000,    -17.683116
87.280000,    -17.683116
87.290000,    -17.683116
87.300000,    -17.683116
87.310000,    -17.683116
87.320000,    -17.683116
87.330000,    -17.683116
87.340000,    -17.683116
87.350000,    -17.683116
87.360000,    -17.683116
87.370000,    -17.683116
87.380000,    -17.683116
87.390000,    -17.683116
87.400000,    -17.683116
87.410000,    -17.683116
87.420000,    -17.683116
87.430000,    -17.683116
87.440000,    -17.683116
87.450000,    -17.683116
87.460000,    -17.683116
87.470000,    -17.683116
87.480000,    -17.683116
87.490000,    -17.683116
87.500000,    -17.683116
87.510000,    -17.683116
87.520000,    -17.683116
87.530000,    -17.683116
87.540000,    -17.683116
87.550000,    -17.683116
87.560000,    -17.683116
87.570000,    -17.683116
87.580000,    -17.683116
87.590000,    -17.683116
87.600000,    -17.683116
87.610000,    -17.683116
87.620000,    -17.683116
87.630000,    -17.683116
87.640000,    -17.683116
87.650000,    -17.683116
87.660000,    -17.683116
87.670000,    -17.683116
87.680000,    -17.683116
87.690000,    -17.683116
87.700000,    -17.683116
87.710000,    -17.683116
87.720000,    -17.683116
87.730000,    -17.683116
87.740000,    -17.683116
87.750000,    -17.683116
87.760000,    -17.683116
87.770000,    -17.683116
87.780000,    -17.683116
87.790000,    -17.683116
87.800000,    -17.683116
87.810000,    -17.683116
87.820000,    -17.683116
87.830000,    -17.683116
87.840000,    -17.683116
87.850000,    -17.683116
87.860000,    -17.683116
87.870000,    -17.683116
87.880000,    -17.683116
87.890000,    -17.683116
87.900000,    -17.683116
87.910000,    -17.683116
87.920000,    -17.683116
87.930000,    -17.683116
87.940000,    -17.683116
87.950000,    -17.683116
87.960000,    -17.683116
87.970000,    -17.683116
87.980000,    -17.683116
87.990000,    -17.683116
88.000000,    -17.683116
88.010000,    -17.683116
88.020000,    -17.683116
88.030000,    -17.683116
88.040000,    -17.683116
88.050000,    -17.683116
88.060000,    -17.683116
88.070000,    -17.683116
88.080000,    -17.683116
88.090000,    -17.683116
88.100000,    -17.683116
88.110000,    -17.683116
88.120000,    -17.683116
88.130000,    -17.683116
88.140000,    -17.683116
88.150000,    -17.683116
88.160000,    -17.683116
88.170000,    -17.683116
88.180000,    -17.683116
88.190000,    -17.683116
88.200000,    -17.683116
88.210000,    -17.683116
88.220000,    -17.683116
88.230000,    -17.683116
88.240000,    -17.683116
88.250000,    -17.683116
88.260000,    -17.683116
88.270000,    -17.683116
88.280000,    -17.683116
88.290000,    -17.683116
88.300000,    -17.683116
88.310000,    -17.683116
88.320000,    -17.683116
88.330000,    -17.683116
88.340000,    -17.683116
88.350000,    -17.683116
88.360000,    -17.683116
88.370000,    -17.683116
88.380000,    -17.683116
88.390000,    -17.683116
88.400000,    -17.683116
88.410000,    -17.683116
88.420000,    -17.683116
88.430000,    -17.683116
88.440000,    -17.683116
88.450000,    -17.683116
88.460000,    -17.683116
88.470000,    -17.683116
88.480000,    -17.683116
88.490000,    -17.683116
88.500000,    -17.683116
88.510000,    -17.683116
88.520000,    -17.683116
88.530000,    -17.683116
88.540000,    -17.683116
88.550000,    -17.683116
88.560000,    -17.683116
88.570000,    -17.683116
88.580000,    -17.683116
88.590000,    -17.683116
88.600000,    -17.683116
88.610000,    -17.683116
88.620000,    -17.683116
88.630000,    -17.683116
88.640000,    -17.683116
88.650000,    -17.683116
88.660000,    -17.683116
88.670000,    -17.683116
88.680000,    -17.683116
88.690000,    -17.683116
88.700000,    -17.683116
88.710000,    -17.683116
88.720000,    -17.683116
88.730000,    -17.683116
88.740000,    -17.683116
88.750000,    -17.683116
88.760000,    -17.683116
88.770000,    -17.683116
88.780000,    -17.683116
88.790000,    -17.683116
88.800000,    -17.683116
88.810000,    -17.683116
88.820000,    -17.683116
88.830000,    -17.683116
88.840000,    -17.683116
88.850000,    -17.683116
88.860000,    -17.683116
88.870000,    -17.683116
88.880000,    -17.683116
88.890000,    -17.683116
88.900000,    -17.683116
88.910000,    -17.683116
88.920000,    -17.683116
88.930000,    -17.683116
88.940000,    -17.683116
88.950000,    -17.683116
88.960000,    -17.683116
88.970000,    -17.683116
88.980000,    -17.683116
88.990000,    -17.683116
89.000000,    -17.683116
89.010000,    -17.683116
89.020000,    -17.683116
89.030000,    -17.683116
89.040000,    -17.683116
89.050000,    -17.683116
89.060000,    -17.683116
89.070000,    -17.683116
89.080000,    -17.683116
89.090000,    -17.683116
89.100000,    -17.683116
89.110000,    -17.683116
89.120000,    -17.683116
89.130000,    -17.683116
89.140000,    -17.683116
89.150000,    -17.683116
89.160000,    -17.683116
89.170000,    -17.683116
89.180000,    -17.683116
89.190000,    -17.683116
89.200000,    -17.683116
89.210000,    -17.683116
89.220000,    -17.683116
89.230000,    -17.683116
89.240000,    -17.683116
89.250000,    -17.683116
89.260000,    -17.683116
89.270000,    -17.683116
89.280000,    -17.683116
89.290000,    -17.683116
89.300000,    -17.683116
89.310000,    -17.683116
89.320000,    -17.683116
89.330000,    -17.683116
89.340000,    -17.683116
89.350000,    -17.683116
89.360000,    -17.683116
89.370000,    -17.683116
89.380000,    -17.683116
89.390000,    -17.683116
89.400000,    -17.683116
89.410000,    -17.683116
89.420000,    -17.683116
89.430000,    -17.683116
89.440000,    -17.683116
89.450000,    -17.683116
89.460000,    -17.683116
89.470000,    -17.683116
89.480000,    -17.683116
89.490000,    -17.683116
89.500000,    -17.683116
89.510000,    -17.683116
89.520000,    -17.683116
89.530000,    -17.683116
89.540000,    -17.683116
89.550000,    -17.683116
89.560000,    -17.683116
89.570000,    -17.683116
89.580000,    -17.683116
89.590000,    -17.683116
89.600000,    -17.683116
89.610000,    -17.683116
89.620000,    -17.683116
89.630000,    -17.683116
89.640000,    -17.683116
89.650000,    -17.683116
89.660000,    -17.683116
89.670000,    -17.683116
89.680000,    -17.683116
89.690000,    -17.683116
89.700000,    -17.683116
89.710000,    -17.683116
89.720000,    -17.683116
89.730000,    -17.683116
89.740000,    -17.683116
89.750000,    -17.683116
89.760000,    -17.683116
89.770000,    -17.683116
89.780000,    -17.683116
89.790000,    -17.683116
89.800000,    -17.683116
89.810000,    -17.683116
89.820000,    -17.683116
89.830000,    -17.683116
89.840000,    -17.683116
89.850000,    -17.683116
89.860000,    -17.683116
89.870000,    -17.683116
89.880000,    -17.683116
89.890000,    -17.683116
89.900000,    -17.683116
89.910000,    -17.683116
89.920000,    -17.683116
89.930000,    -17.683116
89.940000,    -17.683116
89.950000,    -17.683116
89.960000,    -17.683116
89.970000,    -17.683116
89.980000,    -17.683116
89.990000,    -17.683116
90.000000,    -17.683116
90.010000,    -17.683116
90.020000,    -17.683116
90.030000,    -17.683116
90.040000,    -17.683116
90.050000,    -17.683116
90.060000,    -17.683116
90.070000,    -17.683116
90.080000,    -17.683116
90.090000,    -17.683116
90.100000,    -17.683116
90.110000,    -17.683116
90.120000,    -17.683116
90.130000,    -17.683116
90.140000,    -17.683116
90.150000,    -17.683116
90.160000,    -17.683116
90.170000,    -17.683116
90.180000,    -17.683116
90.190000,    -17.683116
90.200000,    -17.683116
90.210000,    -17.683116
90.220000,    -17.683116
90.230000,    -17.683116
90.240000,    -17.683116
90.250000,    -17.683116
90.260000,    -17.683116
90.270000,    -17.683116
90.280000,    -17.683116
90.290000,    -17.683116
90.300000,    -17.683116
90.310000,    -17.683116
90.320000,    -17.683116
90.330000,    -17.683116
90.340000,    -17.683116
90.350000,    -17.683116
90.360000,    -17.683116
90.370000,    -17.683116
90.380000,    -17.683116
90.390000,    -17.683116
90.400000,    -17.683116
90.410000,    -17.683116
90.420000,    -17.683116
90.430000,    -17.683116
90.440000,    -17.683116
90.450000,    -17.683116
90.460000,    -17.683116
90.470000,    -17.683116
90.480000,    -17.683116
90.490000,    -17.683116
90.500000,    -17.683116
90.510000,    -17.683116
90.520000,    -17.683116
90.530000,    -17.683116
90.540000,    -17.683116
90.550000,    -17.683116
90.560000,    -17.683116
90.570000,    -17.683116
90.580000,    -17.683116
90.590000,    -17.683116
90.600000,    -17.683116
90.610000,    -17.683116
90.620000,    -17.683116
90.630000,    -17.683116
90.640000,    -17.683116
90.650000,    -17.683116
90.660000,    -17.683116
90.670000,    -17.683116
90.680000,    -17.683116
90.690000,    -17.683116
90.700000,    -17.683116
90.710000,    -17.683116
90.720000,    -17.683116
90.730000,    -17.683116
90.740000,    -17.683116
90.750000,    -17.683116
90.760000,    -17.683116
90.770000,    -17.683116
90.780000,    -17.683116
90.790000,    -17.683116
90.800000,    -17.683116
90.810000,    -17.683116
90.820000,    -17.683116
90.830000,    -17.683116
90.840000,    -17.683116
90.850000,    -17.683116
90.860000,    -17.683116
90.870000,    -17.683116
90.880000,    -17.683116
90.890000,    -17.683116
90.900000,    -17.683116
90.910000,    -17.683116
90.920000,    -17.683116
90.930000,    -17.683116
90.940000,    -17.683116
90.950000,    -17.683116
90.960000,    -17.683116
90.970000,    -17.683116
90.980000,    -17.683116
90.990000,    -17.683116
91.000000,    -17.683116
91.010000,    -17.683116
91.020000,    -17.683116
91.030000,    -17.683116
91.040000,    -17.683116
91.050000,    -17.683116
91.060000,    -17.683116
91.070000,    -17.683116
91.080000,    -17.683116
91.090000,    -17.683116
91.100000,    -17.683116
91.110000,    -17.683116
91.120000,    -17.683116
91.130000,    -17.683116
91.140000,    -17.683116
91.150000,    -17.683116
91.160000,    -17.683116
91.170000,    -17.683116
91.180000,    -17.683116
91.190000,    -17.683116
91.200000,    -17.683116
91.210000,    -17.683116
91.220000,    -17.683116
91.230000,    -17.683116
91.240000,    -17.683116
91.250000,    -17.683116
91.260000,    -17.683116
91.270000,    -17.683116
91.280000,    -17.683116
91.290000,    -17.683116
91.300000,    -17.683116
91.310000,    -17.683116
91.320000,    -17.683116
91.330000,    -17.683116
91.340000,    -17.683116
91.350000,    -17.683116
91.360000,    -17.683116
91.370000,    -17.683116
91.380000,    -17.683116
91.390000,    -17.683116
91.400000,    -17.683116
91.410000,    -17.683116
91.420000,    -17.683116
91.430000,    -17.683116
91.440000,    -17.683116
91.450000,    -17.683116
91.460000,    -17.683116
91.470000,    -17.683116
91.480000,    -17.683116
91.490000,    -17.683116
91.500000,    -17.683116
91.510000,    -17.683116
91.520000,    -17.683116
91.530000,    -17.683116
91.540000,    -17.683116
91.550000,    -17.683116
91.560000,    -17.683116
91.570000,    -17.683116
91.580000,    -17.683116
91.590000,    -17.683116
91.600000,    -17.683116
91.610000,    -17.683116
91.620000,    -17.683116
91.630000,    -17.683116
91.640000,    -17.683116
91.650000,    -17.683116
91.660000,    -17.683116
91.670000,    -17.683116
91.680000,    -17.683116
91.690000,    -17.683116
91.700000,    -17.683116
91.710000,    -17.683116
91.720000,    -17.683116
91.730000,    -17.683116
91.740000,    -17.683116
91.750000,    -17.683116
91.760000,    -17.683116
91.770000,    -17.683116
91.780000,    -17.683116
91.790000,    -17.683116
91.800000,    -17.683116
91.810000,    -17.683116
91.820000,    -17.683116
91.830000,    -17.683116
91.840000,    -17.683116
91.850000,    -17.683116
91.860000,    -17.683116
91.870000,    -17.683116
91.880000,    -17.683116
91.890000,    -17.683116
91.900000,    -17.683116
91.910000,    -17.683116
91.920000,    -17.683116
91.930000,    -17.683116
91.940000,    -17.683116
91.950000,    -17.683116
91.960000,    -17.683116
91.970000,    -17.683116
91.980000,    -17.683116
91.990000,    -17.683116
92.000000,    -17.683116
92.010000,    -17.683116
92.020000,    -17.683116
92.030000,    -17.683116
92.040000,    -17.683116
92.050000,    -17.683116
92.060000,    -17.683116
92.070000,    -17.683116
92.080000,    -17.683116
92.090000,    -17.683116
92.100000,    -17.683116
92.110000,    -17.683116
92.120000,    -17.683116
92.130000,    -17.683116
92.140000,    -17.683116
92.150000,    -17.683116
92.160000,    -17.683116
92.170000,    -17.683116
92.180000,    -17.683116
92.190000,    -17.683116
92.200000,    -17.683116
92.210000,    -17.683116
92.220000,    -17.683116
92.230000,    -17.683116
92.240000,    -17.683116
92.250000,    -17.683116
92.260000,    -17.683116
92.270000,    -17.683116
92.280000,    -17.683116
92.290000,    -17.683116
92.300000,    -17.683116
92.310000,    -17.683116
92.320000,    -17.683116
92.330000,    -17.683116
92.340000,    -17.683116
92.350000,    -17.683116
92.360000,    -17.683116
92.370000,    -17.683116
92.380000,    -17.683116
92.390000,    -17.683116
92.400000,    -17.683116
92.410000,    -17.683116
92.420000,    -17.683116
92.430000,    -17.683116
92.440000,    -17.683116
92.450000,    -17.683116
92.460000,    -17.683116
92.470000,    -17.683116
92.480000,    -17.683116
92.490000,    -17.683116
92.500000,    -17.683116
92.510000,    -17.683116
92.520000,    -17.683116
92.530000,    -17.683116
92.540000,    -17.683116
92.550000,    -17.683116
92.560000,    -17.683116
92.570000,    -17.683116
92.580000,    -17.683116
92.590000,    -17.683116
92.600000,    -17.683116
92.610000,    -17.683116
92.620000,    -17.683116
92.630000,    -17.683116
92.640000,    -17.683116
92.650000,    -17.683116
92.660000,    -17.683116
92.670000,    -17.683116
92.680000,    -17.683116
92.690000,    -17.683116
92.700000,    -17.683116
92.710000,    -17.683116
92.720000,    -17.683116
92.730000,    -17.683116
92.740000,    -17.683116
92.750000,    -17.683116
92.760000,    -17.683116
92.770000,    -17.683116
92.780000,    -17.683116
92.790000,    -17.683116
92.800000,    -17.683116
92.810000,    -17.683116
92.820000,    -17.683116
92.830000,    -17.683116
92.840000,    -17.683116
92.850000,    -17.683116
92.860000,    -17.683116
92.870000,    -17.683116
92.880000,    -17.683116
92.890000,    -17.683116
92.900000,    -17.683116
92.910000,    -17.683116
92.920000,    -17.683116
92.930000,    -17.683116
92.940000,    -17.683116
92.950000,    -17.683116
92.960000,    -17.683116
92.970000,    -17.683116
92.980000,    -17.683116
92.990000,    -17.683116
93.000000,    -17.683116
93.010000,    -17.683116
93.020000,    -17.683116
93.030000,    -17.683116
93.040000,    -17.683116
93.050000,    -17.683116
93.060000,    -17.683116
93.070000,    -17.683116
93.080000,    -17.683116
93.090000,    -17.683116
93.100000,    -17.683116
93.110000,    -17.683116
93.120000,    -17.683116
93.130000,    -17.683116
93.140000,    -17.683116
93.150000,    -17.683116
93.160000,    -17.683116
93.170000,    -17.683116
93.180000,    -17.683116
93.190000,    -17.683116
93.200000,    -17.683116
93.210000,    -17.683116
93.220000,    -17.683116
93.230000,    -17.683116
93.240000,    -17.683116
93.250000,    -17.683116
93.260000,    -17.683116
93.270000,    -17.683116
93.280000,    -17.683116
93.290000,    -17.683116
93.300000,    -17.683116
93.310000,    -17.683116
93.320000,    -17.683116
93.330000,    -17.683116
93.340000,    -17.683116
93.350000,    -17.683116
93.360000,    -17.683116
93.370000,    -17.683116
93.380000,    -17.683116
93.390000,    -17.683116
93.400000,    -17.683116
93.410000,    -17.683116
93.420000,    -17.683116
93.430000,    -17.683116
93.440000,    -17.683116
93.450000,    -17.683116
93.460000,    -17.683116
93.470000,    -17.683116
93.480000,    -17.683116
93.490000,    -17.683116
93.500000,    -17.683116
93.510000,    -17.683116
93.520000,    -17.683116
93.530000,    -17.683116
93.540000,    -17.683116
93.550000,    -17.683116
93.560000,    -17.683116
93.570000,    -17.683116
93.580000,    -17.683116
93.590000,    -17.683116
93.600000,    -17.683116
93.610000,    -17.683116
93.620000,    -17.683116
93.630000,    -17.683116
93.640000,    -17.683116
93.650000,    -17.683116
93.660000,    -17.683116
93.670000,    -17.683116
93.680000,    -17.683116
93.690000,    -17.683116
93.700000,    -17.683116
93.710000,    -17.683116
93.720000,    -17.683116
93.730000,    -17.683116
93.740000,    -17.683116
93.750000,    -17.683116
93.760000,    -17.683116
93.770000,    -17.683116
93.780000,    -17.683116
93.790000,    -17.683116
93.800000,    -17.683116
93.810000,    -17.683116
93.820000,    -17.683116
93.830000,    -17.683116
93.840000,    -17.683116
93.850000,    -17.683116
93.860000,    -17.683116
93.870000,    -17.683116
93.880000,    -17.683116
93.890000,    -17.683116
93.900000,    -17.683116
93.910000,    -17.683116
93.920000,    -17.683116
93.930000,    -17.683116
93.940000,    -17.683116
93.950000,    -17.683116
93.960000,    -17.683116
93.970000,    -17.683116
93.980000,    -17.683116
93.990000,    -17.683116
94.000000,    -17.683116
94.010000,    -17.683116
94.020000,    -17.683116
94.030000,    -17.683116
94.040000,    -17.683116
94.050000,    -17.683116
94.060000,    -17.683116
94.070000,    -17.683116
94.080000,    -17.683116
94.090000,    -17.683116
94.100000,    -17.683116
94.110000,    -17.683116
94.120000,    -17.683116
94.130000,    -17.683116
94.140000,    -17.683116
94.150000,    -17.683116
94.160000,    -17.683116
94.170000,    -17.683116
94.180000,    -17.683116
94.190000,    -17.683116
94.200000,    -17.683116
94.210000,    -17.683116
94.220000,    -17.683116
94.230000,    -17.683116
94.240000,    -17.683116
94.250000,    -17.683116
94.260000,    -17.683116
94.270000,    -17.683116
94.280000,    -17.683116
94.290000,    -17.683116
94.300000,    -17.683116
94.310000,    -17.683116
94.320000,    -17.683116
94.330000,    -17.683116
94.340000,    -17.683116
94.350000,    -17.683116
94.360000,    -17.683116
94.370000,    -17.683116
94.380000,    -17.683116
94.390000,    -17.683116
94.400000,    -17.683116
94.410000,    -17.683116
94.420000,    -17.683116
94.430000,    -17.683116
94.440000,    -17.683116
94.450000,    -17.683116
94.460000,    -17.683116
94.470000,    -17.683116
94.480000,    -17.683116
94.490000,    -17.683116
94.500000,    -17.683116
94.510000,    -17.683116
94.520000,    -17.683116
94.530000,    -17.683116
94.540000,    -17.683116
94.550000,    -17.683116
94.560000,    -17.683116
94.570000,    -17.683116
94.580000,    -17.683116
94.590000,    -17.683116
94.600000,    -17.683116
94.610000,    -17.683116
94.620000,    -17.683116
94.630000,    -17.683116
94.640000,    -17.683116
94.650000,    -17.683116
94.660000,    -17.683116
94.670000,    -17.683116
94.680000,    -17.683116
94.690000,    -17.683116
94.700000,    -17.683116
94.710000,    -17.683116
94.720000,    -17.683116
94.730000,    -17.683116
94.740000,    -17.683116
94.750000,    -17.683116
94.760000,    -17.683116
94.770000,    -17.683116
94.780000,    -17.683116
94.790000,    -17.683116
94.800000,    -17.683116
94.810000,    -17.683116
94.820000,    -17.683116
94.830000,    -17.683116
94.840000,    -17.683116
94.850000,    -17.683116
94.860000,    -17.683116
94.870000,    -17.683116
94.880000,    -17.683116
94.890000,    -17.683116
94.900000,    -17.683116
94.910000,    -17.683116
94.920000,    -17.683116
94.930000,    -17.683116
94.940000,    -17.683116
94.950000,    -17.683116
94.960000,    -17.683116
94.970000,    -17.683116
94.980000,    -17.683116
94.990000,    -17.683116
95.000000,    -17.683116
95.010000,    -17.683116
95.020000,    -17.683116
95.030000,    -17.683116
95.040000,    -17.683116
95.050000,    -17.683116
95.060000,    -17.683116
95.070000,    -17.683116
95.080000,    -17.683116
95.090000,    -17.683116
95.100000,    -17.683116
95.110000,    -17.683116
95.120000,    -17.683116
95.130000,    -17.683116
95.140000,    -17.683116
95.150000,    -17.683116
95.160000,    -17.683116
95.170000,    -17.683116
95.180000,    -17.683116
95.190000,    -17.683116
95.200000,    -17.683116
95.210000,    -17.683116
95.220000,    -17.683116
95.230000,    -17.683116
95.240000,    -17.683116
95.250000,    -17.683116
95.260000,    -17.683116
95.270000,    -17.683116
95.280000,    -17.683116
95.290000,    -17.683116
95.300000,    -17.683116
95.310000,    -17.683116
95.320000,    -17.683116
95.330000,    -17.683116
95.340000,    -17.683116
95.350000,    -17.683116
95.360000,    -17.683116
95.370000,    -17.683116
95.380000,    -17.683116
